tradeId,orderId,customerID,ISIN,CUSIP,sym,side,qty,px,tradeDate,tradeTS,ccy,venue,instrType,liqBucket,desk,sourceSystem
TRD0004608,ORD0000128,CLT0165,,1V1KXI4A5,FNJ,SELL,681.0,95.0562,2025-10-21,2025-10-21 18:36:09,USD,OTC,FUTURE,LOW,FI-RATES,OMS_A
TRD0004609,ORD0019604,CLT0115,,9JO9XDH03,DGZD,SELL,1568.0,105.2735,2025-10-21,2025-10-21 13:31:00,USD,TRACE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0004610,ORD0003019,CLT0134,USBTF8SA5X37,BTF8SA5X3,TNFU,BUY,2033.0,99.7238,2025-10-21,2025-10-21 15:31:53,GBP,OTC,SWAP,MED,FI-MUNI,OMS_A
TRD0004611,ORD0005408,CLT0406,,BBMEAJUT2,VKX,SELL,1935.0,99.3952,2025-10-21,2025-10-21 17:42:43,USD,NYSE,BOND,MED,FI-IG,OMS_B
TRD0004612,ORD0013189,CLT0322,,0MCG1XGJ3,YNZ,BUY,1881.0,93.1399,2025-10-21,2025-10-21 17:24:52,USD,TRACE,FUTURE,HIGH,FI-MUNI,OMS_B
TRD0004613,ORD0015707,CLT0332,USZ4DUL3FI08,Z4DUL3FI0,VBU,BUY,1692.0,103.3474,2025-10-21,2025-10-21 13:35:07,USD,OTC,OPTION,LOW,FI-IG,OMS_A
TRD0004614,ORD0018396,CLT0152,USWLXHYSNV54,WLXHYSNV5,RVT,BUY,2541.0,100.709,2025-10-21,2025-10-21 17:16:16,,NYSE,BOND,LOW,FI-MUNI,OMS_A
TRD0004615,ORD0012691,CLT0172,US0WMS3G2Z83,0WMS3G2Z8,NFIV,SELL,5974.0,94.9908,2025-10-21,2025-10-21 16:50:26,USD,TRACE,BOND,MED,FI-IG,OMS_A
TRD0004616,ORD0017691,CLT0245,USQ3K78PBT12,Q3K78PBT1,PNBP,SELL,1304.0,109.2674,2025-10-21,2025-10-21 19:36:03,USD,OTC,FUTURE,MED,FI-STRUCT,OMS_B
TRD0004617,ORD0011321,CLT0121,US1V1KXI4A57,,FNJ,SELL,992.0,98.8496,2025-10-21,2025-10-21 14:57:30,USD,OTC,FUTURE,LOW,FI-HY,OMS_A
TRD0004618,ORD0006665,CLT0470,US1KGGKNRT93,1KGGKNRT9,KXS,SELL,1110.0,102.8849,2025-10-21,2025-10-21 16:29:12,USD,TRACE,REPO,HIGH,FI-RATES,OMS_A
TRD0004619,ORD0013465,CLT0396,USVI7GZ9IB54,VI7GZ9IB5,HUC,BUY,2772.0,92.263,2025-10-21,2025-10-21 17:51:55,USD,OTC,BOND,MED,FI-RATES,OMS_B
TRD0004620,ORD0011101,CLT0360,,,MGA,BUY,6670.0,98.8783,2025-10-21,2025-10-21 16:52:05,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0004621,ORD0009759,CLT0173,UST86E5PEV39,T86E5PEV3,FCVL,BUY,1581.0,95.8751,2025-10-21,2025-10-21 16:36:58,EUR,,BOND,MED,FI-HY,OMS_A
TRD0004622,ORD0011945,CLT0465,USNL2R193471,NL2R19347,UGK,BUY,1684.0,95.1906,2025-10-21,2025-10-21 17:31:38,USD,OTC,REPO,MED,FI-HY,OMS_B
TRD0004623,ORD0007366,CLT0041,USUA4VYA3V37,UA4VYA3V3,JKKE,BUY,8039.0,105.9217,2025-10-21,2025-10-21 18:52:46,USD,TRACE,BOND,MED,FI-MUNI,OMS_A
TRD0004624,ORD0000830,CLT0392,USCUC62KFT00,CUC62KFT0,IVF,BUY,2108.0,98.2247,2025-10-21,2025-10-21 16:05:38,USD,OTC,FUTURE,MED,FI-MUNI,OMS_A
TRD0004625,ORD0004981,CLT0449,,ZB37DZ7S1,NIIR,BUY,1266.0,94.0423,2025-10-21,2025-10-21 17:56:29,,NYSE,BOND,MED,FI-RATES,OMS_B
TRD0004626,ORD0010005,CLT0457,USLGS10CJU84,LGS10CJU8,OTHP,BUY,687.0,101.6128,2025-10-21,2025-10-21 17:14:06,,NYSE,SWAP,HIGH,FI-MUNI,OMS_B
TRD0004627,ORD0008602,CLT0238,US7ZUTLQQD44,7ZUTLQQD4,DBQK,BUY,4047.0,94.8971,2025-10-21,2025-10-21 15:08:31,USD,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0004628,ORD0010756,CLT0338,US15ULSJZN08,15ULSJZN0,AWSR,BUY,2762.0,106.65,2025-10-21,2025-10-21 13:36:13,JPY,OTC,BOND,HIGH,FI-RATES,OMS_A
TRD0004629,ORD0008276,CLT0271,US0O99LUI029,0O99LUI02,KHQN,SELL,2155.0,88.5717,2025-10-21,2025-10-21 19:00:31,USD,OTC,OPTION,HIGH,FI-HY,OMS_B
TRD0004630,ORD0014739,CLT0362,USJ5L1B31D74,J5L1B31D7,TFU,SELL,1368.0,99.9616,2025-10-21,2025-10-21 17:15:05,USD,NYSE,BOND,HIGH,FI-HY,OMS_A
TRD0004631,ORD0012330,CLT0158,USNIPUCHP142,,IOOE,BUY,2563.0,101.8414,2025-10-21,2025-10-21 14:56:51,USD,TRACE,FUTURE,HIGH,FI-STRUCT,OMS_B
TRD0004632,ORD0003134,CLT0331,US5LTS9RHN12,5LTS9RHN1,GZE,SELL,3994.0,95.6326,2025-10-21,2025-10-21 17:11:02,USD,OTC,BOND,MED,FI-IG,OMS_B
TRD0004633,ORD0008963,CLT0124,USIWOUJI1092,IWOUJI109,ZRUE,BUY,3648.0,107.9779,2025-10-21,2025-10-21 18:26:59,USD,OTC,BOND,MED,FI-HY,OMS_A
TRD0004634,ORD0005670,CLT0041,USDM6CPACW43,DM6CPACW4,LOZ,BUY,3831.0,102.2846,2025-10-21,2025-10-21 19:37:23,EUR,TRACE,SWAP,HIGH,FI-IG,OMS_A
TRD0004635,ORD0006602,CLT0249,US7CGMJ47R88,7CGMJ47R8,WGE,SELL,947.0,85.5316,2025-10-21,2025-10-21 13:57:27,GBP,BATS,FUTURE,HIGH,FI-MUNI,OMS_A
TRD0004636,ORD0012063,CLT0356,USPNT6AKZR79,PNT6AKZR7,PYL,SELL,2551.0,90.4535,2025-10-21,2025-10-21 19:37:23,USD,TRACE,BOND,HIGH,FI-HY,OMS_A
TRD0004637,ORD0007249,CLT0452,USLS2V2C4S30,LS2V2C4S3,XSY,BUY,1834.0,98.9319,2025-10-21,2025-10-21 19:53:57,USD,BATS,,MED,FI-IG,OMS_A
TRD0004638,ORD0016978,CLT0046,USUXZQFTIR36,UXZQFTIR3,GYBG,BUY,3837.0,97.9433,2025-10-21,2025-10-21 19:25:33,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_B
TRD0004639,ORD0012985,CLT0360,US1C4JLO5248,1C4JLO524,JMGP,SELL,1346.0,100.9377,2025-10-21,2025-10-21 15:27:39,USD,OTC,OPTION,LOW,FI-STRUCT,OMS_A
TRD0004640,ORD0005549,CLT0165,,XHY7URJS2,DJZ,BUY,1355.0,97.7574,2025-10-21,2025-10-21 18:14:24,USD,OTC,BOND,MED,,OMS_B
TRD0004641,ORD0016782,CLT0132,US02P5RHE153,02P5RHE15,RWU,BUY,2221.0,98.6788,2025-10-21,2025-10-21 16:27:53,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0004642,ORD0015866,CLT0426,US8J4VOUAZ99,8J4VOUAZ9,NGO,BUY,1126.0,101.6754,2025-10-21,2025-10-21 17:23:01,USD,NYSE,BOND,MED,FI-HY,OMS_A
TRD0004643,ORD0005231,CLT0149,USJBZVHGVQ60,JBZVHGVQ6,OQJX,SELL,996.0,96.0959,2025-10-21,2025-10-21 19:07:19,JPY,OTC,BOND,MED,FI-HY,OMS_A
TRD0004644,ORD0006114,CLT0179,USJHCUBKN945,,HGEW,SELL,2248.0,95.6377,2025-10-21,2025-10-21 15:02:31,USD,TRACE,FUTURE,HIGH,FI-IG,OMS_A
TRD0004645,ORD0014892,CLT0438,USNXPVM0IQ83,NXPVM0IQ8,MEFB,SELL,791.0,98.757,2025-10-21,2025-10-21 16:37:20,USD,OTC,BOND,HIGH,FI-RATES,OMS_B
TRD0004646,ORD0008474,CLT0212,,O6X4ROI56,AHP,BUY,765.0,98.3953,2025-10-21,2025-10-21 14:39:07,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0004647,ORD0018652,CLT0055,US6TNNN3F175,6TNNN3F17,QKWP,SELL,2778.0,99.6811,2025-10-21,2025-10-21 15:42:35,USD,TRACE,SWAP,MED,FI-STRUCT,OMS_A
TRD0004648,ORD0017360,CLT0071,USO1EDE9ZJ61,O1EDE9ZJ6,MBOI,BUY,1285.0,97.1794,2025-10-21,2025-10-21 19:21:53,USD,NYSE,BOND,HIGH,FI-IG,OMS_B
TRD0004649,ORD0017414,CLT0491,USATL5JU5T80,ATL5JU5T8,YSTP,BUY,1247.0,100.8508,2025-10-21,2025-10-21 18:18:15,USD,OTC,FUTURE,HIGH,FI-MUNI,OMS_A
TRD0004650,ORD0008082,CLT0099,,5KHKFD6Z2,LCGT,BUY,1405.0,104.6604,2025-10-21,2025-10-21 16:41:01,USD,ARCA,SWAP,MED,FI-RATES,OMS_B
TRD0004651,ORD0012138,CLT0099,USNI4G9CBB64,NI4G9CBB6,ZPVY,BUY,1091.0,94.6407,2025-10-21,2025-10-21 18:43:22,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0004652,ORD0015107,CLT0460,US1HT1P4TB92,1HT1P4TB9,ZZSX,BUY,620.0,103.3974,2025-10-21,2025-10-21 16:15:20,USD,TRACE,BOND,LOW,FI-STRUCT,OMS_A
TRD0004653,ORD0006559,CLT0248,USVQ4M76LN45,VQ4M76LN4,AJXV,BUY,1201.0,102.8498,2025-10-21,2025-10-21 14:36:10,USD,TRACE,BOND,MED,FI-RATES,OMS_A
TRD0004654,ORD0003934,CLT0093,USXPU8LYLA74,XPU8LYLA7,GKNA,BUY,2302.0,97.7777,2025-10-21,2025-10-21 18:20:22,,OTC,REPO,HIGH,FI-IG,OMS_A
TRD0004655,ORD0003202,CLT0134,US64OWCQ5967,64OWCQ596,QCF,SELL,2680.0,103.934,2025-10-21,2025-10-21 16:40:17,GBP,OTC,BOND,HIGH,FI-STRUCT,OMS_A
TRD0004656,ORD0013204,CLT0380,USD470UYHC07,D470UYHC0,VBRK,SELL,1844.0,98.4033,2025-10-21,2025-10-21 14:19:21,USD,NYSE,BOND,LOW,FI-STRUCT,OMS_A
TRD0004657,ORD0012528,CLT0127,USSTU3DFD648,,OHT,SELL,1458.0,97.5051,2025-10-21,2025-10-21 19:22:59,JPY,TRACE,BOND,HIGH,FI-MUNI,OMS_A
TRD0004658,ORD0018382,CLT0444,USFK9D8MIU24,FK9D8MIU2,FOOP,BUY,2280.0,101.1141,2025-10-21,2025-10-21 16:57:09,USD,TRACE,SWAP,HIGH,FI-MUNI,OMS_B
TRD0004659,ORD0016776,CLT0497,USDHHTW9AW38,,VBVZ,BUY,1638.0,99.3331,2025-10-21,2025-10-21 17:55:12,USD,OTC,SWAP,HIGH,FI-HY,OMS_A
TRD0004660,ORD0011134,CLT0366,US3BQXMW6H64,3BQXMW6H6,TYUC,BUY,473.0,96.698,2025-10-21,2025-10-21 18:04:06,USD,OTC,SWAP,MED,FI-STRUCT,OMS_A
TRD0004662,ORD0005705,CLT0323,USDNZ74HQX22,DNZ74HQX2,OSQ,BUY,2532.0,100.8043,2025-10-21,2025-10-21 14:02:50,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0004663,ORD0013691,CLT0029,USBLHQNM2Z59,BLHQNM2Z5,SFF,SELL,4073.0,96.1221,2025-10-21,2025-10-21 19:38:09,USD,BATS,FUTURE,MED,FI-IG,OMS_B
TRD0004664,ORD0019939,CLT0148,USJBZVHGVQ60,JBZVHGVQ6,OQJX,SELL,2112.0,92.4005,2025-10-21,2025-10-21 15:19:58,USD,OTC,BOND,MED,FI-MUNI,OMS_B
TRD0004665,ORD0011390,CLT0318,,X98IE9996,GGFL,SELL,2606.0,99.5285,2025-10-21,2025-10-21 19:34:12,USD,TRACE,BOND,MED,FI-MUNI,OMS_A
TRD0004666,ORD0010565,CLT0493,USHXU6IWPI90,HXU6IWPI9,XJVI,BUY,1042.0,96.2766,2025-10-21,2025-10-21 15:08:08,USD,OTC,,MED,FI-MUNI,OMS_A
TRD0004667,,CLT0143,US9V4K6F7Y58,9V4K6F7Y5,JDA,BUY,4927.0,102.4449,2025-10-21,2025-10-21 18:27:21,USD,BATS,BOND,HIGH,FI-HY,OMS_A
TRD0004668,ORD0015479,CLT0271,USLE2CM4ZP44,LE2CM4ZP4,UTC,SELL,1461.0,105.083,2025-10-21,2025-10-21 14:24:27,USD,TRACE,REPO,HIGH,FI-RATES,OMS_A
TRD0004669,ORD0008438,CLT0325,US8VVHXWX920,8VVHXWX92,QBFU,SELL,1548.0,99.9206,2025-10-21,2025-10-21 15:28:14,USD,TRACE,BOND,HIGH,FI-IG,OMS_A
TRD0004670,ORD0002546,CLT0067,USWV9Q8Y4210,WV9Q8Y421,OUA,BUY,2146.0,98.1127,2025-10-21,2025-10-21 17:55:12,USD,OTC,BOND,MED,FI-STRUCT,OMS_B
TRD0004671,ORD0018210,CLT0234,USV9MYCDG190,V9MYCDG19,BXT,BUY,3795.0,98.9527,2025-10-21,2025-10-21 14:01:40,USD,TRACE,BOND,MED,FI-MUNI,OMS_B
TRD0004672,ORD0006550,CLT0041,USG5SIWKEK51,G5SIWKEK5,ATFD,BUY,1136.0,105.2887,2025-10-21,2025-10-21 17:14:38,USD,BATS,SWAP,MED,FI-HY,OMS_A
TRD0004673,ORD0012744,CLT0223,USUXZQFTIR36,UXZQFTIR3,GYBG,BUY,1278.0,97.3481,2025-10-21,2025-10-21 17:16:09,USD,OTC,,HIGH,FI-HY,OMS_B
TRD0004674,ORD0007890,CLT0200,USZ4DUL3FI08,Z4DUL3FI0,VBU,BUY,1501.0,96.0223,2025-10-21,2025-10-21 16:09:13,USD,BATS,OPTION,LOW,FI-HY,OMS_A
TRD0004675,ORD0019040,CLT0213,USCVUVAQLG24,CVUVAQLG2,BZJD,BUY,2075.0,110.5553,2025-10-21,2025-10-21 15:11:40,EUR,BATS,REPO,LOW,FI-IG,OMS_A
TRD0004676,,CLT0369,USSQK4ATTZ10,SQK4ATTZ1,IWXB,BUY,1291.0,105.8511,2025-10-21,2025-10-21 15:46:32,USD,TRACE,SWAP,MED,FI-IG,OMS_A
TRD0004677,ORD0017722,CLT0174,USQ365CQ6110,Q365CQ611,LAP,SELL,236.0,102.683,2025-10-21,2025-10-21 16:53:17,USD,OTC,REPO,LOW,FI-HY,OMS_A
TRD0004678,ORD0006884,CLT0050,USXNDQZFEA58,XNDQZFEA5,SXN,SELL,1671.0,99.7561,2025-10-21,2025-10-21 16:05:25,USD,TRACE,,HIGH,FI-IG,OMS_B
TRD0004679,ORD0012667,CLT0454,USB8N0F4C821,B8N0F4C82,PZJ,BUY,923.0,99.5294,2025-10-21,2025-10-21 19:43:33,USD,ARCA,BOND,MED,FI-STRUCT,OMS_A
TRD0004680,ORD0012314,CLT0238,USMKYXF5GP44,,LSW,SELL,2739.0,82.155,2025-10-21,,USD,TRACE,BOND,HIGH,FI-RATES,OMS_A
TRD0004681,ORD0010640,CLT0346,USFO6ZDCLB29,FO6ZDCLB2,QSTL,BUY,1212.0,91.0445,2025-10-21,2025-10-21 16:25:12,USD,TRACE,BOND,HIGH,FI-RATES,OMS_A
TRD0004682,ORD0011373,CLT0481,USAJ5M2D4B77,AJ5M2D4B7,WFQB,BUY,526.0,95.4192,2025-10-21,2025-10-21 17:48:33,USD,OTC,,MED,FI-STRUCT,OMS_A
TRD0004683,ORD0011003,CLT0326,USDG34VPD151,DG34VPD15,BNER,SELL,1692.0,104.0039,2025-10-21,2025-10-21 16:08:50,EUR,TRACE,BOND,MED,FI-HY,OMS_A
TRD0004684,ORD0017074,CLT0178,USLOHT357863,LOHT35786,CTZ,SELL,1830.0,100.3676,2025-10-21,2025-10-21 14:06:14,GBP,BATS,BOND,MED,FI-MUNI,OMS_A
TRD0004685,ORD0000353,CLT0216,USCG4J8J2489,CG4J8J248,LZT,BUY,11017.0,87.7808,2025-10-21,2025-10-21 15:03:17,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0004686,ORD0002192,CLT0102,US5UO6DXD263,5UO6DXD26,OHYE,BUY,4366.0,,2025-10-21,2025-10-21 18:04:14,EUR,OTC,BOND,MED,FI-IG,OMS_A
TRD0004687,ORD0006998,CLT0461,USPNT6AKZR79,PNT6AKZR7,PYL,SELL,683.0,97.0564,2025-10-21,2025-10-21 19:38:59,USD,OTC,BOND,HIGH,FI-IG,OMS_B
TRD0004688,ORD0009061,CLT0172,USQ43RHVWY70,Q43RHVWY7,SQU,BUY,1863.0,101.3557,2025-10-21,2025-10-21 15:21:00,USD,BATS,BOND,MED,FI-RATES,OMS_A
TRD0004689,ORD0001476,CLT0261,USQGB6KJQ434,,MERK,SELL,2408.0,95.9499,2025-10-21,2025-10-21 16:11:53,USD,NYSE,FUTURE,MED,FI-RATES,OMS_A
TRD0004690,ORD0006775,CLT0311,USE88WFWK362,E88WFWK36,HDZ,SELL,1319.0,99.2004,2025-10-21,2025-10-21 16:30:50,USD,NYSE,BOND,,FI-STRUCT,OMS_A
TRD0004691,ORD0002180,CLT0016,US7C5TU8SH24,7C5TU8SH2,GIX,SELL,1383.0,105.627,2025-10-21,2025-10-21 17:35:55,EUR,BATS,SWAP,HIGH,FI-HY,OMS_A
TRD0004692,ORD0006116,CLT0178,USGOMPMT1B07,,EPVK,SELL,2942.0,96.0206,2025-10-21,2025-10-21 17:32:49,JPY,NYSE,SWAP,HIGH,FI-RATES,OMS_A
TRD0004693,ORD0013246,CLT0076,US0I0G5ZIN50,0I0G5ZIN5,ISXT,SELL,628.0,105.4943,2025-10-21,2025-10-21 19:47:58,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0004694,ORD0000231,CLT0003,USMFK27PAY06,MFK27PAY0,ZCC,BUY,1116.0,95.1592,2025-10-21,2025-10-21 14:29:41,USD,NYSE,OPTION,HIGH,FI-STRUCT,
TRD0004695,ORD0000832,CLT0077,USDS5A88SQ68,DS5A88SQ6,TKSX,BUY,1450.0,102.0663,2025-10-21,2025-10-21 18:28:26,USD,TRACE,BOND,LOW,FI-IG,OMS_A
TRD0004696,ORD0001244,CLT0155,USLSAEBQ7A71,LSAEBQ7A7,BHZ,SELL,3746.0,99.1817,2025-10-21,2025-10-21 17:35:31,USD,OTC,BOND,HIGH,FI-IG,OMS_A
TRD0004697,ORD0010783,CLT0055,US9JO9XDH038,9JO9XDH03,DGZD,SELL,904.0,99.1932,2025-10-21,2025-10-21 13:51:03,USD,OTC,BOND,HIGH,FI-RATES,OMS_B
TRD0004698,ORD0008106,CLT0180,USPT1SEZD937,PT1SEZD93,WZP,BUY,3225.0,102.2179,2025-10-21,2025-10-21 15:38:21,USD,OTC,BOND,MED,FI-IG,OMS_B
TRD0004699,ORD0006553,CLT0179,USV33KP3CA56,V33KP3CA5,NIM,SELL,998.0,96.0421,2025-10-21,2025-10-21 15:23:28,USD,ARCA,BOND,HIGH,FI-RATES,OMS_A
TRD0004700,ORD0005062,CLT0088,USF896XXD527,F896XXD52,OPC,BUY,1174.0,99.6383,2025-10-21,2025-10-21 18:30:09,USD,BATS,BOND,LOW,FI-STRUCT,OMS_A
TRD0004701,ORD0005695,CLT0253,USRAPG5UOC49,,GVB,SELL,2094.0,94.6376,2025-10-21,2025-10-21 18:25:11,USD,OTC,SWAP,LOW,FI-STRUCT,OMS_A
TRD0004702,ORD0001114,CLT0200,USRRCI5TQN47,RRCI5TQN4,CMSC,SELL,2004.0,90.9744,2025-10-21,2025-10-21 13:59:11,GBP,,SWAP,MED,FI-HY,OMS_A
TRD0004703,ORD0019644,CLT0288,US2VESMKOF78,2VESMKOF7,FPOM,SELL,2897.0,102.8093,2025-10-21,2025-10-21 16:56:25,USD,BATS,BOND,HIGH,FI-MUNI,OMS_A
TRD0004704,ORD0015601,CLT0261,,QE8Q4LJ64,AMKX,BUY,2400.0,99.1527,2025-10-21,2025-10-21 18:18:04,USD,OTC,BOND,LOW,FI-MUNI,OMS_B
TRD0004705,ORD0003259,CLT0146,USQE8Q4LJ647,QE8Q4LJ64,AMKX,SELL,1610.0,103.778,2025-10-21,2025-10-21 14:50:55,GBP,TRACE,BOND,LOW,FI-HY,OMS_A
TRD0004706,,CLT0012,US21XIYDXT72,21XIYDXT7,NMA,SELL,1590.0,95.1157,2025-10-21,2025-10-21 17:44:59,USD,BATS,BOND,LOW,FI-HY,OMS_A
TRD0004709,ORD0009112,CLT0276,,G390740C7,HNNT,BUY,4292.0,98.5831,2025-10-21,2025-10-21 15:09:59,EUR,OTC,SWAP,MED,FI-RATES,OMS_A
TRD0004710,ORD0011404,CLT0451,USJXET9AFY91,JXET9AFY9,FOZ,SELL,1572.0,96.7832,2025-10-21,2025-10-21 13:30:45,USD,OTC,REPO,MED,FI-MUNI,OMS_B
TRD0004711,ORD0005306,CLT0210,US7VJJOVE136,7VJJOVE13,USR,BUY,2105.0,95.0288,2025-10-21,2025-10-21 17:03:28,USD,NYSE,OPTION,MED,FI-MUNI,OMS_A
TRD0004712,ORD0009586,CLT0276,USXHY7URJS28,XHY7URJS2,DJZ,SELL,3492.0,98.8599,2025-10-21,2025-10-21 19:12:42,USD,OTC,BOND,MED,FI-MUNI,OMS_A
TRD0004713,ORD0018457,CLT0273,USUXLUCZWP64,UXLUCZWP6,HNH,SELL,1917.0,103.115,2025-10-21,2025-10-21 16:31:05,USD,NYSE,SWAP,MED,FI-IG,OMS_A
TRD0004714,ORD0011031,CLT0058,USLVGAV95777,LVGAV9577,ETY,BUY,2759.0,113.7463,2025-10-21,2025-10-21 14:26:28,GBP,OTC,BOND,MED,FI-HY,OMS_A
TRD0004715,ORD0016420,CLT0005,USR8B1EV0C11,R8B1EV0C1,VIJ,SELL,5247.0,101.7925,2025-10-21,2025-10-21 15:43:02,USD,NYSE,BOND,,FI-RATES,
TRD0004716,ORD0017994,CLT0270,USQ8LOK73670,Q8LOK7367,AHI,BUY,1468.0,104.6486,2025-10-21,2025-10-21 19:24:27,USD,OTC,BOND,LOW,FI-MUNI,OMS_A
TRD0004717,ORD0010941,CLT0310,USUE850IND69,UE850IND6,KZE,BUY,3473.0,102.7586,2025-10-21,2025-10-21 16:23:53,USD,TRACE,SWAP,HIGH,FI-RATES,OMS_A
TRD0004718,ORD0009856,CLT0373,USI3AD0II400,I3AD0II40,IRZ,BUY,1247.0,96.3786,2025-10-21,2025-10-21 15:54:13,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0004719,ORD0005421,CLT0274,USBII28G2I25,BII28G2I2,QST,BUY,2020.0,100.2168,2025-10-21,2025-10-21 16:47:32,USD,TRACE,BOND,MED,FI-HY,OMS_A
TRD0004720,ORD0010474,CLT0073,US0I0G5ZIN50,0I0G5ZIN5,ISXT,SELL,843.0,105.2385,2025-10-21,2025-10-21 13:54:59,USD,BATS,BOND,MED,FI-MUNI,OMS_B
TRD0004721,ORD0001828,CLT0429,USQ18JWJGL28,Q18JWJGL2,YFR,SELL,2342.0,94.7999,2025-10-21,2025-10-21 16:47:45,USD,TRACE,BOND,HIGH,FI-STRUCT,OMS_A
TRD0004722,ORD0006635,CLT0259,USSTU3DFD648,STU3DFD64,OHT,BUY,1399.0,108.1097,2025-10-21,2025-10-21 16:50:48,USD,OTC,BOND,HIGH,FI-HY,OMS_B
TRD0004723,ORD0002561,CLT0328,US13SAGORT09,13SAGORT0,EDQO,BUY,712.0,96.4662,2025-10-21,2025-10-21 17:52:19,USD,TRACE,BOND,LOW,FI-HY,OMS_A
TRD0004724,ORD0007815,CLT0098,USVBK8SGPE15,VBK8SGPE1,XNCQ,BUY,2433.0,95.7463,2025-10-21,2025-10-21 17:12:20,USD,OTC,BOND,HIGH,FI-IG,OMS_B
TRD0004725,ORD0016947,CLT0277,US4BZ1JS4158,4BZ1JS415,LYS,BUY,2259.0,98.687,2025-10-21,2025-10-21 15:22:26,USD,,BOND,MED,FI-IG,OMS_A
TRD0004726,ORD0014172,CLT0322,USDGUVQJVD93,DGUVQJVD9,TBHQ,BUY,1660.0,101.8564,2025-10-21,2025-10-21 16:56:37,USD,OTC,SWAP,HIGH,FI-MUNI,OMS_A
TRD0004727,ORD0013402,CLT0097,USVUIY1QDA31,VUIY1QDA3,ISAZ,BUY,2604.0,100.5075,2025-10-21,2025-10-21 16:41:45,EUR,NYSE,SWAP,HIGH,FI-MUNI,OMS_A
TRD0004728,ORD0011586,CLT0367,,ZBJKT2GJ1,SXR,SELL,2105.0,100.5686,2025-10-21,2025-10-21 15:53:27,EUR,OTC,BOND,HIGH,FI-HY,OMS_A
TRD0004729,ORD0016479,CLT0024,US6NNAUD5T85,6NNAUD5T8,RTBP,SELL,1418.0,110.7949,2025-10-21,2025-10-21 13:34:55,USD,OTC,BOND,MED,FI-STRUCT,OMS_A
TRD0004730,ORD0013567,CLT0072,USFVB1QY8Z51,FVB1QY8Z5,BLW,SELL,2526.0,106.7145,2025-10-21,2025-10-21 17:09:49,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_B
TRD0004731,ORD0008658,CLT0277,,BJCA57GQ8,WXL,BUY,3517.0,102.9086,2025-10-21,2025-10-21 14:39:24,EUR,OTC,BOND,LOW,FI-MUNI,OMS_A
TRD0004732,ORD0010195,CLT0204,USGG1S97K187,GG1S97K18,RLZ,BUY,3312.0,97.9053,2025-10-21,2025-10-21 17:45:56,USD,TRACE,SWAP,MED,FI-STRUCT,OMS_A
TRD0004733,ORD0003955,CLT0438,US7JPS4PHU18,,IVL,BUY,2065.0,103.5407,2025-10-21,2025-10-21 17:43:00,USD,OTC,BOND,HIGH,FI-RATES,OMS_B
TRD0004734,ORD0004167,CLT0336,USUJTYJ0XP09,UJTYJ0XP0,RRD,BUY,2059.0,98.6218,2025-10-21,2025-10-21 15:23:49,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A
TRD0004735,ORD0018128,CLT0103,US5ZNJ5X2V51,5ZNJ5X2V5,ILI,SELL,916.0,107.6563,2025-10-21,2025-10-21 19:46:56,USD,NYSE,SWAP,MED,FI-RATES,OMS_A
TRD0004736,ORD0016891,CLT0394,USL3J0447939,L3J044793,RUF,SELL,1697.0,103.9577,2025-10-21,2025-10-21 18:14:02,USD,OTC,REPO,LOW,FI-IG,OMS_B
TRD0004737,ORD0007271,CLT0317,USIRZMYOIF57,IRZMYOIF5,BZG,BUY,1866.0,101.3838,2025-10-21,2025-10-21 14:01:39,USD,OTC,BOND,HIGH,FI-IG,OMS_B
TRD0004738,ORD0016255,CLT0173,USP5RQJKGN51,P5RQJKGN5,XEZ,SELL,1198.0,102.5533,2025-10-21,2025-10-21 16:15:30,USD,BATS,BOND,MED,FI-IG,
TRD0004739,ORD0006167,CLT0190,USGLJBSYKG29,GLJBSYKG2,WUE,SELL,3645.0,103.9766,2025-10-21,2025-10-21 14:49:25,USD,TRACE,BOND,HIGH,FI-IG,OMS_B
TRD0004740,ORD0015650,CLT0125,USHM5U49ST73,HM5U49ST7,KYH,BUY,2623.0,99.3787,2025-10-21,2025-10-21 15:32:43,USD,NYSE,BOND,MED,FI-RATES,OMS_A
TRD0004741,ORD0001430,CLT0492,USIIIFXYZC67,IIIFXYZC6,KPEM,BUY,2016.0,103.0337,2025-10-21,2025-10-21 14:00:56,EUR,BATS,BOND,HIGH,FI-RATES,OMS_B
TRD0004742,ORD0011489,CLT0454,USHUIRAE9M03,HUIRAE9M0,SWQ,SELL,1506.0,108.5677,2025-10-21,2025-10-21 14:19:03,USD,OTC,BOND,MED,FI-HY,OMS_A
