trade_id,order_id,client_id,isin,cusip,symbol,side,quantity,price,trade_date,trade_ts,currency,venue,instrument_type,liquidity_bucket,desk,source_system,risk_tier_x,region_x,notional,symbol_pm,instrument_type_pm,risk_tier_y,region_y,risk_tier,region
TRD0004369,ORD0012501,CLT0028,USH9CT1Z0091,H9CT1Z009,TTE,BUY,3012,103.4212,2025-10-21,2025-10-21T15:26:12Z,USD,TRACE,SWAP,HIGH,FI-RATES,OMS_B,,,311504.6544,TTE,SWAP,LOW,APAC,,
TRD0004370,ORD0010640,CLT0273,USV76ZXHU937,V76ZXHU93,NOYM,BUY,1880,100.5657,2025-10-21,2025-10-21T18:36:10Z,USD,TRACE,SWAP,LOW,FI-STRUCT,OMS_B,,,189063.516,NOYM,SWAP,HIGH,EMEA,,
TRD0004371,ORD0019480,CLT0360,,KDVRN42K8,YRRQ,BUY,2214,97.6704,2025-10-21,2025-10-21T17:58:38Z,EUR,OTC,BOND,MED,FI-MUNI,OMS_A,,,216242.2656,,,MED,,,
TRD0004372,ORD0015621,CLT0272,USBTF8SA5X37,BTF8SA5X3,TNFU,BUY,1973,105.0645,2025-10-21,2025-10-21T15:40:22Z,USD,BATS,SWAP,MED,FI-RATES,OMS_A,,,207292.2585,TNFU,SWAP,LOW,,,
TRD0004374,ORD0005701,CLT0452,US810GPM0181,810GPM018,NWP,SELL,1873,101.9058,2025-10-21,2025-10-21T13:38:49Z,USD,OTC,SWAP,MED,FI-STRUCT,OMS_A,,,190869.56339999998,NWP,SWAP,LOW,APAC,,
TRD0004375,ORD0009528,CLT0404,US22R4YEVP18,22R4YEVP1,FMFE,SELL,1007,101.8887,2025-10-21,2025-10-21T16:12:19Z,USD,BATS,BOND,HIGH,FI-MUNI,OMS_A,,,102601.9209,FMFE,BOND,LOW,,,
TRD0004376,ORD0009116,CLT0350,USRAZC4M1P79,RAZC4M1P7,RCD,BUY,3081,96.7422,2025-10-21,2025-10-21T19:59:53Z,USD,BATS,BOND,HIGH,FI-RATES,OMS_A,,,298062.7182,RCD,BOND,MED,,,
TRD0004377,ORD0005322,CLT0271,USH99WXI9181,H99WXI918,KEO,BUY,931,92.3529,2025-10-21,2025-10-21T14:02:21Z,USD,OTC,BOND,MED,FI-HY,OMS_A,,,85980.5499,KEO,BOND,LOW,EMEA,,
TRD0004378,ORD0015307,CLT0389,USQXWSG5TB19,,OHHQ,BUY,2778,112.8358,2025-10-21,2025-10-21T14:10:15Z,USD,OTC,BOND,MED,FI-RATES,OMS_A,,,313457.85240000003,OHHQ,BOND,LOW,APAC,,
TRD0004379,ORD0007522,CLT0324,USPL5R4D2A79,PL5R4D2A7,KPVV,BUY,1289,98.3123,2025-10-21,2025-10-21T19:15:18Z,USD,OTC,BOND,MED,FI-HY,OMS_B,,,126724.5547,KPVV,BOND,LOW,EMEA,,
TRD0004381,ORD0017552,CLT0082,USUWW8UUEO99,UWW8UUEO9,OME,SELL,3529,103.9493,2025-10-21,2025-10-21T17:46:39Z,EUR,OTC,SWAP,MED,FI-HY,OMS_A,,,366837.0797,OME,SWAP,LOW,,,
TRD0004383,ORD0006042,CLT0242,,2KNK0ZTG2,OLWE,SELL,1471,100.1938,2025-10-21,2025-10-21T17:20:15Z,USD,TRACE,BOND,MED,FI-STRUCT,OMS_A,,,147385.0798,,,LOW,,,
TRD0004384,ORD0005863,CLT0107,USBMMOQX8485,BMMOQX848,WKW,BUY,2123,97.1632,2025-10-21,2025-10-21T17:37:21Z,USD,TRACE,BOND,MED,FI-STRUCT,OMS_A,,,206277.4736,WKW,BOND,MED,,,
TRD0004386,ORD0015944,CLT0448,USMVWGJ59084,,FZA,SELL,1233,90.5743,2025-10-21,2025-10-21T14:26:42Z,USD,BATS,BOND,HIGH,FI-IG,OMS_B,,,111678.11189999999,FZA,BOND,MED,,,
TRD0004387,ORD0018758,CLT0447,US0P0BYV9K35,0P0BYV9K3,FJV,SELL,2407,102.2125,2025-10-21,2025-10-21T18:20:41Z,EUR,NYSE,BOND,HIGH,FI-MUNI,OMS_A,,,246025.48750000002,FJV,BOND,LOW,,,
TRD0004389,ORD0002026,CLT0233,US21XIYDXT72,21XIYDXT7,NMA,SELL,1007,104.4631,2025-10-21,2025-10-21T14:01:54Z,GBP,NYSE,BOND,LOW,FI-HY,OMS_A,,,105194.34169999999,NMA,BOND,MED,APAC,,
TRD0004390,ORD0014050,CLT0086,USZRR6EZH847,ZRR6EZH84,AAO,SELL,2335,97.4947,2025-10-21,2025-10-21T15:26:05Z,USD,ARCA,FUTURE,MED,FI-STRUCT,OMS_A,,,227650.12449999998,AAO,FUTURE,LOW,APAC,,
TRD0004391,ORD0002174,CLT0244,US75NN4YFC75,75NN4YFC7,MYD,BUY,1169,98.1345,2025-10-21,2025-10-21T18:28:40Z,USD,TRACE,FUTURE,HIGH,FI-RATES,OMS_B,,,114719.2305,MYD,FUTURE,MED,,,
TRD0004392,ORD0013307,CLT0154,US03E1WNQP99,03E1WNQP9,XJTH,BUY,2370,110.003,2025-10-21,2025-10-21T13:34:16Z,USD,TRACE,BOND,HIGH,FI-IG,OMS_A,,,260707.11,XJTH,BOND,LOW,,,
TRD0004393,ORD0019447,CLT0411,USUA4VYA3V37,UA4VYA3V3,JKKE,BUY,2048,99.4089,2025-10-21,2025-10-21T14:09:04Z,USD,OTC,BOND,MED,FI-MUNI,OMS_B,,,203589.4272,JKKE,BOND,LOW,,,
TRD0004395,ORD0005725,CLT0211,USBGOFFHPP96,BGOFFHPP9,UNFN,SELL,1606,102.5492,2025-10-21,2025-10-21T15:22:13Z,GBP,ARCA,OPTION,MED,FI-IG,OMS_A,,,164694.0152,UNFN,OPTION,LOW,,,
TRD0004396,ORD0003957,CLT0396,US86TDHPRU28,86TDHPRU2,CXK,SELL,1068,93.3267,2025-10-21,2025-10-21T14:38:14Z,USD,NYSE,BOND,MED,FI-STRUCT,OMS_B,,,99672.91560000001,CXK,BOND,LOW,,,
TRD0004397,ORD0005166,CLT0459,USVQ4M76LN45,VQ4M76LN4,AJXV,BUY,4693,99.3877,2025-10-21,2025-10-21T18:04:45Z,USD,OTC,BOND,MED,FI-IG,OMS_B,,,466426.47609999997,AJXV,BOND,LOW,,,
TRD0004398,ORD0012918,CLT0432,USEH4RZ3D723,EH4RZ3D72,EYS,SELL,4158,96.8573,2025-10-21,2025-10-21T16:25:04Z,USD,TRACE,SWAP,LOW,FI-HY,OMS_A,,,402732.65339999995,EYS,SWAP,LOW,,,
TRD0004400,ORD0013503,CLT0428,,J4ZENW546,ZTIE,BUY,1778,82.5192,2025-10-21,2025-10-21T19:27:39Z,USD,OTC,FUTURE,HIGH,FI-IG,OMS_B,,,146719.1376,,,MED,,,
TRD0004401,ORD0008664,CLT0256,US0UWSGP4020,0UWSGP402,LJU,BUY,869,107.3847,2025-10-21,2025-10-21T14:09:27Z,JPY,OTC,OPTION,MED,FI-HY,OMS_B,,,93317.30429999999,LJU,OPTION,HIGH,EMEA,,
TRD0004402,ORD0006516,CLT0230,USW4IT58Y979,W4IT58Y97,DLD,SELL,4357,99.7865,2025-10-21,2025-10-21T17:31:02Z,USD,TRACE,FUTURE,HIGH,FI-STRUCT,OMS_B,,,434769.7805,DLD,FUTURE,HIGH,EMEA,,
TRD0004403,ORD0004666,CLT0477,USQL352Z6T44,QL352Z6T4,BTS,BUY,2543,97.6528,2025-10-21,2025-10-21T16:22:12Z,USD,OTC,BOND,LOW,,OMS_A,,,248331.0704,BTS,BOND,LOW,EMEA,,
TRD0004404,ORD0001580,CLT0314,US4QXHM4SL81,,AXT,SELL,1619,99.9584,2025-10-21,2025-10-21T19:07:07Z,USD,NYSE,REPO,HIGH,FI-STRUCT,OMS_A,,,161832.6496,AXT,REPO,LOW,APAC,,
TRD0004405,ORD0009278,CLT0253,US0I0G5ZIN50,0I0G5ZIN5,ISXT,SELL,934,101.1432,2025-10-21,2025-10-21T15:10:25Z,USD,OTC,BOND,MED,FI-IG,OMS_A,,,94467.74879999999,ISXT,BOND,LOW,,,
TRD0004406,ORD0001001,CLT0162,USBUVOUBXP81,BUVOUBXP8,LBQ,SELL,2984,101.7021,2025-10-21,2025-10-21T19:45:00Z,GBP,NYSE,SWAP,MED,FI-STRUCT,OMS_A,,,303479.0664,LBQ,SWAP,LOW,EMEA,,
TRD0004407,ORD0003536,CLT0100,USJ35CTESL60,J35CTESL6,SZO,SELL,2357,103.5156,2025-10-21,2025-10-21T19:32:45Z,USD,TRACE,REPO,HIGH,FI-RATES,OMS_B,,,243986.2692,SZO,REPO,MED,APAC,,
TRD0004408,ORD0002944,CLT0203,USG4RJUXRH40,G4RJUXRH4,MKFY,SELL,969,103.8963,2025-10-21,2025-10-21T16:53:46Z,JPY,TRACE,BOND,HIGH,FI-STRUCT,OMS_A,,,100675.5147,MKFY,BOND,MED,APAC,,
TRD0004409,ORD0008056,CLT0209,US2MFVUOH520,2MFVUOH52,FQIV,BUY,791,92.2625,2025-10-21,2025-10-21T13:41:06Z,USD,BATS,SWAP,MED,FI-MUNI,OMS_A,,,72979.6375,FQIV,SWAP,MED,EMEA,,
TRD0004410,ORD0002235,CLT0337,USQQU5T1WZ68,QQU5T1WZ6,ADI,SELL,734,101.8743,2025-10-21,2025-10-21T19:29:53Z,USD,OTC,BOND,LOW,FI-STRUCT,OMS_B,,,74775.7362,ADI,BOND,LOW,APAC,,
TRD0004412,ORD0010832,CLT0440,USBH46X29A38,BH46X29A3,UGXO,BUY,3631,102.7852,2025-10-21,2025-10-21T17:45:49Z,EUR,OTC,SWAP,MED,FI-MUNI,OMS_A,,,373213.0612,UGXO,SWAP,LOW,,,
TRD0004414,ORD0004949,CLT0031,US1FUIPVYL68,1FUIPVYL6,OYPR,SELL,1067,99.5242,2025-10-21,2025-10-21T15:46:53Z,USD,BATS,BOND,HIGH,FI-HY,OMS_A,,,106192.32139999999,OYPR,BOND,LOW,EMEA,,
TRD0004415,ORD0002845,CLT0046,USEL0H4G8051,EL0H4G805,TOK,BUY,1877,96.8302,2025-10-21,2025-10-21T16:51:07Z,USD,OTC,BOND,LOW,FI-MUNI,OMS_A,,,181750.28540000002,TOK,BOND,LOW,EMEA,,
TRD0004416,ORD0004604,CLT0337,USJUOADO3X52,JUOADO3X5,KGZ,BUY,2111,98.9048,2025-10-21,2025-10-21T19:48:26Z,USD,NYSE,OPTION,LOW,FI-HY,OMS_A,,,208788.0328,KGZ,OPTION,LOW,APAC,,
TRD0004418,ORD0016340,CLT0397,US2VESMKOF78,2VESMKOF7,FPOM,BUY,3067,102.052,2025-10-21,2025-10-21T16:51:18Z,USD,OTC,BOND,HIGH,FI-MUNI,OMS_A,,,312993.484,FPOM,BOND,LOW,,,
TRD0004419,ORD0003253,CLT0017,USXKEBGOND97,XKEBGOND9,RDQ,BUY,5054,98.4139,2025-10-21,2025-10-21T15:30:43Z,USD,NYSE,REPO,MED,FI-RATES,OMS_B,,,497383.8506,RDQ,REPO,LOW,APAC,,
TRD0004420,ORD0003210,CLT0095,USHFZLMA0A74,HFZLMA0A7,OUXI,BUY,1535,104.9743,2025-10-21,2025-10-21T13:37:20Z,GBP,OTC,BOND,MED,FI-MUNI,OMS_B,,,161135.5505,OUXI,BOND,LOW,,,
TRD0004421,ORD0017722,CLT0057,USHTH0NABI38,HTH0NABI3,TOZ,BUY,957,99.9435,2025-10-21,2025-10-21T18:15:35Z,USD,ARCA,FUTURE,LOW,FI-STRUCT,OMS_B,,,95645.9295,TOZ,FUTURE,HIGH,APAC,,
TRD0004422,ORD0007552,CLT0429,USVGYK6TIX02,VGYK6TIX0,MLG,SELL,1128,98.8725,2025-10-21,2025-10-21T14:32:25Z,USD,TRACE,BOND,LOW,FI-MUNI,OMS_A,,,111528.18000000001,MLG,BOND,HIGH,EMEA,,
TRD0004424,ORD0014744,CLT0379,USM84VOUM847,M84VOUM84,VTSZ,SELL,1289,115.4103,2025-10-21,2025-10-21T17:04:17Z,USD,ARCA,SWAP,LOW,FI-STRUCT,OMS_B,,,148763.87670000002,VTSZ,SWAP,HIGH,,,
TRD0004426,ORD0003275,CLT0352,US9G05CG7422,9G05CG742,ZPT,BUY,709,98.9296,2025-10-21,2025-10-21T14:57:14Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_A,,,70141.0864,ZPT,BOND,LOW,EMEA,,
TRD0004427,ORD0003641,CLT0082,USLS2V2C4S30,LS2V2C4S3,XSY,BUY,4048,99.9173,2025-10-21,2025-10-21T14:45:40Z,USD,TRACE,BOND,MED,FI-IG,OMS_A,,,404465.2304,XSY,BOND,LOW,,,
TRD0004428,ORD0013159,CLT0087,,83DDWEUP1,DUGR,BUY,2002,95.6088,2025-10-21,2025-10-21T14:17:13Z,USD,OTC,BOND,MED,FI-MUNI,OMS_B,,,191408.8176,,,MED,,,
TRD0004429,ORD0013139,CLT0057,US17MQVNDO38,17MQVNDO3,VNG,BUY,2094,102.8644,2025-10-21,2025-10-21T19:12:37Z,USD,OTC,BOND,MED,FI-STRUCT,OMS_A,,,215398.0536,VNG,BOND,HIGH,APAC,,
TRD0004430,ORD0012361,CLT0118,,,KRBI,BUY,2056,99.6162,2025-10-21,2025-10-21T14:47:31Z,USD,TRACE,REPO,MED,FI-MUNI,OMS_A,,,204810.90720000002,,,MED,,,
TRD0004432,ORD0001653,CLT0339,USFSD0K94X28,FSD0K94X2,HIN,BUY,807,103.2135,2025-10-21,2025-10-21T16:26:21Z,USD,TRACE,BOND,HIGH,FI-IG,OMS_A,,,83293.2945,HIN,BOND,MED,EMEA,,
TRD0004433,ORD0017152,CLT0446,US8N11SSEL76,8N11SSEL7,HNX,SELL,694,98.8302,2025-10-21,2025-10-21T13:52:03Z,GBP,OTC,FUTURE,HIGH,FI-MUNI,OMS_A,,,68588.1588,HNX,FUTURE,MED,,,
TRD0004434,ORD0015156,CLT0486,USA2YVOXCJ88,A2YVOXCJ8,TDP,SELL,1853,101.3739,2025-10-21,2025-10-21T16:24:17Z,USD,,BOND,MED,FI-MUNI,OMS_A,,,187845.8367,TDP,BOND,MED,APAC,,
TRD0004435,ORD0007683,CLT0074,USYFQUE91A97,YFQUE91A9,JOC,BUY,1782,98.6064,2025-10-21,2025-10-21T15:18:35Z,USD,TRACE,BOND,MED,FI-RATES,OMS_A,,,175716.6048,JOC,BOND,HIGH,,,
TRD0004436,ORD0004596,CLT0130,US50NUL23U89,50NUL23U8,SSGI,SELL,2946,97.3278,2025-10-21,2025-10-21T14:27:49Z,GBP,TRACE,FUTURE,HIGH,FI-MUNI,OMS_A,,,286727.6988,SSGI,FUTURE,MED,LATAM,,
TRD0004437,ORD0015432,CLT0183,USMZXA6RER26,MZXA6RER2,UWJV,BUY,1942,104.6301,2025-10-21,2025-10-21T18:22:14Z,USD,TRACE,REPO,LOW,FI-RATES,OMS_A,,,203191.6542,UWJV,REPO,MED,,,
TRD0004438,ORD0007625,CLT0293,US4VS84RDU89,4VS84RDU8,FGDV,SELL,602,83.9805,2025-10-21,2025-10-21T15:11:16Z,USD,NYSE,BOND,HIGH,FI-RATES,OMS_B,,,50556.261000000006,FGDV,BOND,LOW,,,
TRD0004439,ORD0005703,CLT0031,UST3N2WL8479,,AUC,SELL,1875,98.6132,2025-10-21,2025-10-21T13:54:18Z,USD,OTC,BOND,MED,FI-HY,OMS_A,,,184899.75,AUC,BOND,LOW,EMEA,,
TRD0004440,ORD0015200,CLT0175,USDNVG8NKQ03,DNVG8NKQ0,WYNE,BUY,1483,98.6293,2025-10-21,2025-10-21T16:23:45Z,USD,OTC,SWAP,MED,FI-MUNI,OMS_A,,,146267.2519,WYNE,SWAP,LOW,,,
TRD0004441,ORD0001597,CLT0161,USFM7MU4IA95,FM7MU4IA9,SBG,BUY,361,96.7574,2025-10-21,2025-10-21T14:26:10Z,USD,BATS,OPTION,MED,FI-STRUCT,OMS_A,,,34929.4214,SBG,OPTION,LOW,,,
TRD0004442,ORD0005522,CLT0186,USY03RKAEG71,Y03RKAEG7,UWT,SELL,1014,98.2122,2025-10-21,2025-10-21T15:43:20Z,USD,NYSE,BOND,LOW,FI-IG,OMS_A,,,99587.17079999999,UWT,BOND,LOW,,,
TRD0004443,ORD0008445,CLT0374,USF1EAQLNV83,F1EAQLNV8,LBWA,SELL,1726,106.4457,2025-10-21,2025-10-21T17:18:33Z,GBP,NYSE,BOND,MED,FI-STRUCT,OMS_A,,,183725.2782,LBWA,BOND,LOW,,,
TRD0004444,ORD0011950,CLT0143,USNQMPDU0E91,NQMPDU0E9,NHDC,BUY,1199,98.3604,2025-10-21,2025-10-21T19:02:28Z,EUR,NYSE,OPTION,MED,FI-STRUCT,OMS_A,,,117934.1196,NHDC,OPTION,LOW,,,
TRD0004446,ORD0000600,CLT0126,,XMFVXG456,WQP,BUY,1406,101.5849,2025-10-21,2025-10-21T18:10:51Z,USD,OTC,SWAP,MED,FI-RATES,OMS_A,,,142828.3694,,,LOW,,,
TRD0004448,ORD0007638,CLT0046,USM544EQWA47,,FDJ,SELL,2330,103.4832,2025-10-21,2025-10-21T17:39:48Z,EUR,ARCA,BOND,LOW,FI-IG,OMS_B,,,241115.856,FDJ,BOND,LOW,EMEA,,
TRD0004449,ORD0016581,CLT0173,USDNZ74HQX22,DNZ74HQX2,OSQ,SELL,1323,102.0273,2025-10-21,2025-10-21T19:14:45Z,USD,BATS,BOND,MED,FI-RATES,OMS_A,,,134982.11789999998,OSQ,BOND,MED,EMEA,,
TRD0004450,ORD0015066,CLT0403,US810GPM0181,810GPM018,NWP,BUY,926,100.0563,2025-10-21,2025-10-21T19:54:39Z,USD,OTC,SWAP,MED,FI-HY,OMS_A,,,92652.1338,NWP,SWAP,MED,,,
TRD0004451,ORD0016746,CLT0012,USQTXX4BMX78,QTXX4BMX7,OIZW,SELL,547,102.7069,2025-10-21,2025-10-21T16:37:54Z,USD,TRACE,SWAP,MED,FI-MUNI,OMS_B,,,56180.674300000006,OIZW,SWAP,LOW,,,
TRD0004452,ORD0008557,CLT0317,USSDQLJKO169,SDQLJKO16,HWS,BUY,745,97.7461,2025-10-21,2025-10-21T15:41:20Z,USD,OTC,BOND,HIGH,FI-STRUCT,OMS_B,,,72820.84449999999,HWS,BOND,LOW,,,
TRD0004453,ORD0011498,CLT0400,USQJQU1Q2U16,QJQU1Q2U1,GGP,SELL,1397,99.1314,2025-10-21,2025-10-21T18:33:02Z,USD,NYSE,REPO,HIGH,FI-HY,OMS_A,,,138486.5658,GGP,REPO,MED,,,
TRD0004454,ORD0010757,CLT0248,USX4AT611J22,,GKZ,SELL,281,94.3177,2025-10-21,2025-10-21T18:20:12Z,USD,OTC,REPO,HIGH,FI-STRUCT,OMS_B,,,26503.2737,GKZ,REPO,HIGH,,,
TRD0004455,ORD0019514,CLT0422,USCC4NG74509,,JDJG,SELL,993,105.4388,2025-10-21,2025-10-21T19:45:05Z,USD,TRACE,BOND,MED,FI-MUNI,OMS_B,,,104700.7284,JDJG,BOND,LOW,APAC,,
TRD0004456,ORD0001770,CLT0171,USK6L7YVVF52,K6L7YVVF5,HAB,SELL,2094,103.3424,2025-10-21,2025-10-21T14:41:19Z,USD,OTC,BOND,HIGH,FI-MUNI,OMS_B,,,216398.98559999999,HAB,BOND,MED,,,
TRD0004458,ORD0016190,CLT0156,USRLF19LZ048,RLF19LZ04,AITW,BUY,2841,96.1392,2025-10-21,2025-10-21T19:49:15Z,USD,TRACE,BOND,MED,,OMS_A,,,273131.4672,AITW,BOND,LOW,,,
TRD0004459,ORD0003722,CLT0105,US05EPQLJA32,05EPQLJA3,ZMZM,BUY,1567,95.6546,2025-10-21,2025-10-21T15:17:53Z,GBP,OTC,SWAP,MED,FI-HY,OMS_A,,,149890.7582,ZMZM,SWAP,LOW,APAC,,
TRD0004460,ORD0009511,CLT0298,USOU4YV6IG90,OU4YV6IG9,CPEL,BUY,5895,96.6376,2025-10-21,2025-10-21T16:25:25Z,EUR,BATS,BOND,MED,FI-RATES,OMS_A,,,569678.652,CPEL,BOND,HIGH,,,
TRD0004461,ORD0011680,CLT0464,USX59AW3KA77,X59AW3KA7,MSI,BUY,1463,91.9481,2025-10-21,2025-10-21T15:07:03Z,EUR,NYSE,SWAP,LOW,FI-RATES,OMS_B,,,134520.0703,MSI,SWAP,HIGH,,,
TRD0004462,ORD0000404,CLT0335,,ZMXDK6EF7,FNQW,SELL,1094,99.6358,2025-10-21,2025-10-21T19:41:56Z,USD,BATS,BOND,MED,FI-IG,OMS_B,,,109001.5652,,,LOW,EMEA,,
TRD0004463,ORD0017228,CLT0376,US1T522S8B24,1T522S8B2,CLZH,SELL,1564,102.3162,2025-10-21,2025-10-21T15:00:49Z,EUR,OTC,OPTION,HIGH,FI-HY,OMS_A,,,160022.5368,CLZH,OPTION,LOW,EMEA,,
TRD0004464,ORD0007668,CLT0339,USHTX8IDHH43,HTX8IDHH4,WZP,SELL,3399,98.9718,2025-10-21,2025-10-21T16:17:56Z,USD,TRACE,BOND,HIGH,FI-RATES,OMS_A,,,336405.1482,WZP,BOND,MED,EMEA,,
TRD0004465,ORD0002556,CLT0065,US6VW5BCTG67,6VW5BCTG6,QGB,BUY,896,97.7558,2025-10-21,2025-10-21T14:35:55Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,87589.19679999999,QGB,BOND,HIGH,,,
TRD0004467,ORD0001346,CLT0230,USH4425HN827,H4425HN82,DJA,SELL,1090,91.167,2025-10-21,2025-10-21T18:56:56Z,USD,TRACE,SWAP,LOW,FI-IG,OMS_B,,,99372.03,DJA,SWAP,HIGH,EMEA,,
TRD0004469,ORD0006682,CLT0264,USSTU3DFD648,,OHT,SELL,1311,106.7727,2025-10-21,2025-10-21T17:06:00Z,USD,BATS,BOND,HIGH,FI-STRUCT,OMS_B,,,139979.0097,OHT,BOND,HIGH,,,
TRD0004472,ORD0007196,CLT0488,US0UWSGP4020,,LJU,BUY,3446,94.5181,2025-10-21,2025-10-21T15:30:58Z,USD,BATS,OPTION,MED,FI-RATES,OMS_A,,,325709.3726,LJU,OPTION,LOW,,,
TRD0004473,ORD0012739,CLT0221,US4W17GDNO84,4W17GDNO8,PYEH,BUY,1522,100.6806,2025-10-21,2025-10-21T18:45:48Z,EUR,TRACE,BOND,HIGH,FI-MUNI,OMS_A,,,153235.8732,PYEH,BOND,LOW,EMEA,,
TRD0004474,ORD0006705,CLT0037,USUHR0SH0G98,UHR0SH0G9,MHUM,BUY,3133,87.2695,2025-10-21,2025-10-21T18:03:08Z,USD,OTC,BOND,HIGH,FI-RATES,OMS_A,,,273415.34349999996,MHUM,BOND,MED,APAC,,
TRD0004475,ORD0010045,CLT0227,USQRP4DJBC54,QRP4DJBC5,QBSR,BUY,1748,97.9435,2025-10-21,2025-10-21T14:56:14Z,USD,TRACE,SWAP,LOW,FI-STRUCT,OMS_B,,,171205.238,QBSR,SWAP,HIGH,,,
TRD0004476,ORD0010561,CLT0130,USCO19XGXO65,CO19XGXO6,GMJP,SELL,3894,97.395,2025-10-21,2025-10-21T15:34:47Z,USD,TRACE,REPO,MED,FI-STRUCT,OMS_A,,,379256.13,GMJP,REPO,MED,LATAM,,
TRD0004478,ORD0012384,CLT0023,USVR2BWBTW18,VR2BWBTW1,TXOR,SELL,1213,95.0093,2025-10-21,2025-10-21T17:14:39Z,USD,OTC,BOND,MED,FI-RATES,OMS_B,,,115246.2809,TXOR,BOND,LOW,,,
TRD0004480,ORD0013473,CLT0040,USPI4XU3HB76,PI4XU3HB7,RDKT,SELL,2069,99.4757,2025-10-21,2025-10-21T18:06:16Z,EUR,NYSE,OPTION,MED,FI-HY,OMS_A,,,205815.2233,RDKT,OPTION,LOW,,,
TRD0004481,ORD0009414,CLT0001,,8OUMG9WV0,VQM,BUY,1933,102.8707,2025-10-21,2025-10-21T19:30:45Z,USD,BATS,FUTURE,HIGH,FI-HY,OMS_A,,,198849.0631,,,MED,EMEA,,
TRD0004482,ORD0003172,CLT0141,,2VMQPW2W0,LBLC,SELL,2035,103.1899,2025-10-21,2025-10-21T16:09:37Z,GBP,TRACE,BOND,MED,FI-STRUCT,OMS_B,,,209991.4465,,,MED,LATAM,,
TRD0004483,ORD0010350,CLT0143,USQQRCBAUJ27,QQRCBAUJ2,KYP,BUY,5418,96.3445,2025-10-21,2025-10-21T18:29:57Z,USD,TRACE,BOND,MED,FI-RATES,OMS_A,,,521994.501,KYP,BOND,LOW,,,
TRD0004484,ORD0014909,CLT0089,USSC7U0KIE84,SC7U0KIE8,WZQQ,BUY,1726,94.9419,2025-10-21,2025-10-21T15:26:24Z,EUR,TRACE,OPTION,LOW,FI-STRUCT,OMS_A,,,163869.7194,WZQQ,OPTION,MED,LATAM,,
TRD0004485,ORD0006385,CLT0391,USMAY0A92F26,MAY0A92F2,FAZ,BUY,1488,94.5104,2025-10-21,2025-10-21T18:48:54Z,GBP,ARCA,BOND,MED,FI-MUNI,OMS_A,,,140631.47520000002,FAZ,BOND,HIGH,,,
TRD0004486,ORD0017261,CLT0095,USXTNWA8NG86,XTNWA8NG8,JZWZ,BUY,2613,97.3573,2025-10-21,2025-10-21T15:08:16Z,USD,TRACE,SWAP,HIGH,FI-HY,OMS_A,,,254394.6249,JZWZ,SWAP,LOW,,,
TRD0004487,ORD0002582,CLT0304,USO2AGUI7Q82,O2AGUI7Q8,EYT,BUY,2398,103.0359,2025-10-21,2025-10-21T19:00:14Z,USD,TRACE,BOND,LOW,FI-MUNI,OMS_B,,,247080.0882,EYT,BOND,LOW,APAC,,
TRD0004488,ORD0014421,CLT0467,USRLF19LZ048,RLF19LZ04,AITW,SELL,942,103.7929,2025-10-21,2025-10-21T18:07:29Z,GBP,NYSE,BOND,MED,FI-HY,OMS_B,,,97772.9118,AITW,BOND,MED,,,
TRD0004490,ORD0005817,CLT0193,USYI8TJBAL24,YI8TJBAL2,KRBI,BUY,1340,104.3446,2025-10-21,2025-10-21T17:41:22Z,USD,TRACE,REPO,MED,FI-IG,OMS_A,,,139821.764,KRBI,REPO,MED,EMEA,,
TRD0004491,ORD0010566,CLT0173,US0JZR1AGI37,0JZR1AGI3,NAX,BUY,1103,101.018,2025-10-21,2025-10-21T14:43:04Z,GBP,OTC,OPTION,HIGH,FI-RATES,OMS_B,,,111422.854,NAX,OPTION,MED,EMEA,,
TRD0004492,ORD0000053,CLT0361,USCRUVUQ9323,CRUVUQ932,DGZY,SELL,973,103.4642,2025-10-21,2025-10-21T15:08:03Z,USD,TRACE,OPTION,MED,FI-RATES,OMS_B,,,100670.66660000001,DGZY,OPTION,HIGH,,,
TRD0004493,ORD0014521,CLT0248,USRQB21CSA95,RQB21CSA9,GZC,BUY,4788,100.9752,2025-10-21,2025-10-21T14:49:58Z,USD,TRACE,BOND,LOW,FI-STRUCT,OMS_B,,,483469.2576,GZC,BOND,HIGH,,,
TRD0004494,ORD0008897,CLT0099,USU13696YK67,U13696YK6,VAC,SELL,2601,99.1564,2025-10-21,2025-10-21T13:53:34Z,USD,NYSE,BOND,HIGH,FI-STRUCT,OMS_B,,,257905.79640000002,VAC,BOND,MED,,,
TRD0004495,ORD0012359,CLT0163,USRWP6MPN646,RWP6MPN64,CDZ,SELL,1597,101.0559,2025-10-21,2025-10-21T19:49:05Z,USD,OTC,FUTURE,HIGH,FI-IG,OMS_B,,,161386.27229999998,CDZ,FUTURE,MED,,,
TRD0004497,ORD0013113,CLT0322,USQL352Z6T44,QL352Z6T4,BTS,BUY,1922,101.5553,2025-10-21,2025-10-21T18:59:10Z,USD,OTC,BOND,LOW,FI-HY,OMS_A,,,195189.2866,BTS,BOND,LOW,,,
TRD0004498,ORD0019248,CLT0294,,QY7NB5651,OFN,BUY,1820,101.2435,2025-10-21,2025-10-21T17:39:54Z,USD,OTC,SWAP,LOW,FI-STRUCT,OMS_A,,,184263.16999999998,,,HIGH,,,
